HITId,WorkerId,batch,variable,value,English,country,answer
adjH10,adjS127,1,Input.id_10,surprising-three-meters-sent-distance-0,TRUE,TRUE,10
adjH45,adjS11,1,Input.id_10,filler_1_5,TRUE,TRUE,9
adjH30,adjS147,1,Input.id_10,filler_1_4,TRUE,TRUE,3
adjH196,adjS118,1,Input.id_10,lovely-twenty-athletes-sent-human-0,TRUE,TRUE,8
adjH2,adjS107,1,Input.id_10,filler_0_17,TRUE,TRUE,2
adjH113,adjS23,1,Input.id_10,filler_0_18,TRUE,TRUE,2
adjH93,adjS125,1,Input.id_10,filler_1_11,TRUE,FALSE,9
adjH48,adjS198,1,Input.id_10,soothing-twenty-books-sent-art-0,TRUE,TRUE,8
adjH181,adjS145,1,Input.id_10,pathetic-five-teammates-sent-human-1,TRUE,TRUE,6
adjH94,adjS39,1,Input.id_10,filler_1_10,TRUE,TRUE,10
adjH12,adjS42,1,Input.id_10,filler_1_12,TRUE,TRUE,10
adjH104,adjS192,1,Input.id_10,paltry-five-meters-sent-distance-2,TRUE,TRUE,10
adjH170,adjS10,1,Input.id_10,beautiful-twenty-apples-sent-objects-2,TRUE,NA,2
adjH185,adjS130,1,Input.id_10,meager-five-books-sent-art-2,TRUE,TRUE,6
adjH120,adjS121,1,Input.id_10,lovely-five-movies-sent-art-2,TRUE,TRUE,6
adjH35,adjS142,1,Input.id_10,filler_0_7,TRUE,TRUE,5
adjH172,adjS38,1,Input.id_10,disappointing-five-feet-sent-distance-0,TRUE,TRUE,7
adjH95,adjS84,1,Input.id_10,filler_1_11,FALSE,FALSE,10
adjH125,adjS47,1,Input.id_10,paltry-three-meters-sent-distance-1,TRUE,TRUE,10
adjH133,adjS153,1,Input.id_10,filler_0_18,TRUE,TRUE,3
adjH23,adjS146,1,Input.id_10,incredible-five-weeks-sent-temporal-2,TRUE,TRUE,10
adjH107,adjS2,1,Input.id_10,astonishing-five-doctors-sent-human-2,TRUE,TRUE,8
adjH5,adjS185,1,Input.id_10,surprising-three-bananas-sent-objects-1,TRUE,TRUE,6
adjH198,adjS93,1,Input.id_10,filler_0_14,TRUE,TRUE,9
adjH197,adjS15,1,Input.id_10,disgusting-three-paragraphs-sent-unitlike-0,TRUE,TRUE,10
adjH137,adjS135,1,Input.id_10,filler_0_3,TRUE,TRUE,1
adjH55,adjS133,1,Input.id_10,ugly-three-belts-sent-objects-0,TRUE,TRUE,3
adjH152,adjS44,1,Input.id_10,filler_1_5,TRUE,TRUE,10
adjH193,adjS14,1,Input.id_10,filler_1_8,TRUE,TRUE,10
adjH44,adjS120,1,Input.id_10,filler_1_12,TRUE,TRUE,10
adjH66,adjS144,1,Input.id_10,filler_0_17,TRUE,TRUE,1
adjH15,adjS3,1,Input.id_10,measly-five-belts-sent-objects-2,TRUE,TRUE,7
adjH57,adjS194,1,Input.id_10,filler_1_12,TRUE,TRUE,10
adjH124,adjS108,1,Input.id_10,surprising-five-operas-sent-art-2,TRUE,TRUE,6
adjH74,adjS54,1,Input.id_10,filler_1_11,TRUE,TRUE,10
adjH123,adjS169,1,Input.id_10,charming-five-yards-sent-distance-0,TRUE,TRUE,7
adjH156,adjS124,1,Input.id_10,devastating-twenty-operas-sent-art-1,TRUE,TRUE,8
adjH135,adjS88,1,Input.id_10,filler_1_1,FALSE,TRUE,10
adjH182,adjS166,1,Input.id_10,devastating-three-blocks-sent-distance-0,TRUE,TRUE,10
adjH43,adjS164,1,Input.id_10,impressive-five-acts-sent-unitlike-1,FALSE,TRUE,3
adjH153,adjS45,1,Input.id_10,filler_0_2,FALSE,TRUE,6
adjH101,adjS7,1,Input.id_10,filler_1_4,TRUE,TRUE,8
adjH111,adjS106,1,Input.id_10,tall-twenty-belts-sent-objects-1,FALSE,TRUE,2
adjH40,adjS59,1,Input.id_10,surprising-five-pages-sent-unitlike-1,TRUE,TRUE,7
adjH139,adjS167,1,Input.id_10,green-twenty-forks-sent-objects-2,TRUE,TRUE,7
adjH17,adjS56,1,Input.id_10,filler_0_17,TRUE,TRUE,1
adjH169,adjS173,1,Input.id_10,beautiful-twenty-hours-sent-temporal-0,TRUE,TRUE,10
adjH191,adjS16,1,Input.id_10,filler_0_2,TRUE,TRUE,4
adjH187,adjS63,1,Input.id_10,filler_0_18,TRUE,TRUE,1
adjH16,adjS158,1,Input.id_10,filler_1_11,TRUE,TRUE,10
adjH100,adjS70,1,Input.id_10,filler_0_7,TRUE,TRUE,1
adjH192,adjS43,1,Input.id_10,surprising-three-operas-sent-art-1,TRUE,TRUE,7
adjH88,adjS79,1,Input.id_10,filler_0_3,TRUE,TRUE,3
adjH200,adjS30,1,Input.id_10,filler_1_10,TRUE,TRUE,10
adjH77,adjS1,1,Input.id_10,filler_1_1,TRUE,TRUE,8
adjH4,adjS19,1,Input.id_10,impressive-twenty-athletes-sent-human-1,TRUE,TRUE,10
adjH148,adjS126,1,Input.id_10,filler_0_7,TRUE,TRUE,3
adjH61,adjS184,1,Input.id_10,filler_1_8,TRUE,TRUE,9
adjH178,adjS71,1,Input.id_10,impressive-three-apples-sent-objects-0,TRUE,TRUE,10
adjH38,adjS141,1,Input.id_10,filler_1_4,TRUE,TRUE,10
adjH92,adjS191,1,Input.id_10,paltry-three-pages-sent-unitlike-1,TRUE,TRUE,8
adjH158,adjS52,1,Input.id_10,filler_0_18,TRUE,TRUE,1
adjH134,adjS89,1,Input.id_10,charming-twenty-blocks-sent-distance-1,TRUE,TRUE,3
adjH117,adjS152,1,Input.id_10,filler_1_5,TRUE,TRUE,8
adjH140,adjS41,1,Input.id_10,filler_0_18,TRUE,TRUE,3
adjH110,adjS122,1,Input.id_10,filler_0_3,TRUE,TRUE,2
adjH115,adjS5,1,Input.id_10,paltry-twenty-pencils-sent-objects-2,TRUE,TRUE,6
adjH118,adjS24,1,Input.id_10,filler_0_3,TRUE,TRUE,2
adjH47,adjS31,1,Input.id_10,filler_1_13,TRUE,TRUE,10
adjH73,adjS180,1,Input.id_10,filler_1_1,TRUE,TRUE,4
adjH71,adjS18,1,Input.id_10,record-setting-five-books-sent-art-0,TRUE,TRUE,10
adjH25,adjS197,1,Input.id_10,hideous-three-movies-sent-art-1,TRUE,TRUE,8
adjH85,adjS161,1,Input.id_10,filler_0_3,TRUE,TRUE,8
adjH184,adjS128,1,Input.id_10,hefty-twenty-bankers-sent-human-2,TRUE,TRUE,10
adjH166,adjS154,1,Input.id_10,beautiful-three-meters-sent-distance-2,TRUE,TRUE,4
adjH28,adjS26,1,Input.id_10,filler_0_17,TRUE,TRUE,3
adjH176,adjS140,1,Input.id_10,blue-five-forks-sent-objects-1,TRUE,TRUE,1
adjH70,adjS114,1,Input.id_10,filler_1_5,TRUE,TRUE,2
adjH180,adjS27,1,Input.id_10,filler_0_2,TRUE,TRUE,4
adjH46,adjS53,1,Input.id_10,ugly-three-days-sent-temporal-2,TRUE,TRUE,5
adjH98,adjS17,1,Input.id_10,filler_0_7,TRUE,TRUE,5
adjH108,adjS115,1,Input.id_10,unsatisfying-twenty-forks-sent-objects-0,FALSE,FALSE,10
adjH13,adjS78,1,Input.id_10,ugly-three-cans-sent-objects-2,TRUE,TRUE,3
adjH121,adjS94,1,Input.id_10,filler_0_3,FALSE,TRUE,2
adjH18,adjS187,1,Input.id_10,meager-five-yards-sent-distance-1,TRUE,TRUE,10
adjH19,adjS46,1,Input.id_11,haunting-five-days-sent-temporal-2,TRUE,TRUE,9
adjH149,adjS61,1,Input.id_11,ugly-five-teammates-sent-human-0,FALSE,FALSE,6
adjH174,adjS9,1,Input.id_11,ugly-twenty-bankers-sent-human-2,TRUE,TRUE,7
adjH1,adjS176,1,Input.id_11,filler_1_12,TRUE,TRUE,10
adjH167,adjS175,1,Input.id_11,filler_0_16,TRUE,TRUE,2
adjH62,adjS80,1,Input.id_11,meager-five-chairs-sent-objects-1,TRUE,TRUE,9
adjH175,adjS74,1,Input.id_11,staggering-three-acts-sent-unitlike-2,TRUE,TRUE,10
adjH59,adjS182,1,Input.id_11,filler_0_18,TRUE,TRUE,1
adjH72,adjS60,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH99,adjS83,1,Input.id_11,filler_1_10,TRUE,TRUE,9
adjH195,adjS183,1,Input.id_11,filler_1_4,TRUE,TRUE,8
adjH150,adjS168,1,Input.id_11,incredible-five-meals-sent-unitlike-0,TRUE,TRUE,8
adjH42,adjS51,1,Input.id_11,filler_0_3,TRUE,TRUE,5
adjH20,adjS109,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH14,adjS181,1,Input.id_11,filler_1_1,TRUE,TRUE,5
adjH144,adjS123,1,Input.id_11,extra-five-acts-sent-unitlike-2,TRUE,TRUE,9
adjH151,adjS48,1,Input.id_11,measly-five-paintings-sent-art-0,FALSE,FALSE,9
adjH164,adjS100,1,Input.id_11,astonishing-twenty-pages-sent-unitlike-2,TRUE,TRUE,10
adjH81,adjS143,1,Input.id_11,disgusting-twenty-paintings-sent-art-0,TRUE,TRUE,6
adjH126,adjS98,1,Input.id_11,disgusting-three-steps-sent-distance-2,TRUE,TRUE,6
adjH190,adjS87,1,Input.id_11,filler_0_2,TRUE,TRUE,7
adjH171,adjS21,1,Input.id_11,large-five-desks-sent-objects-1,TRUE,TRUE,10
adjH29,adjS25,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH34,adjS172,1,Input.id_11,incredible-twenty-chairs-sent-objects-0,TRUE,TRUE,7
adjH63,adjS200,1,Input.id_11,filler_1_12,TRUE,TRUE,10
adjH37,adjS62,1,Input.id_11,filler_1_13,TRUE,TRUE,10
adjH89,adjS163,1,Input.id_11,devastating-twenty-feet-sent-distance-1,TRUE,TRUE,7
adjH26,adjS73,1,Input.id_11,filler_1_1,TRUE,TRUE,10
adjH87,adjS6,1,Input.id_11,mediocre-five-belts-sent-objects-0,TRUE,TRUE,7
adjH50,adjS32,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH165,adjS85,1,Input.id_11,disgusting-twenty-belts-sent-objects-2,TRUE,TRUE,8
adjH41,adjS188,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH141,adjS160,1,Input.id_11,whopping-twenty-pianists-sent-human-0,TRUE,TRUE,10
adjH119,adjS57,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH189,adjS186,1,Input.id_11,filler_1_1,TRUE,TRUE,8
adjH136,adjS156,1,Input.id_11,extra-five-pianists-sent-human-2,TRUE,TRUE,7
adjH78,adjS178,1,Input.id_11,round-three-trays-sent-objects-0,TRUE,TRUE,3
adjH183,adjS139,1,Input.id_11,mediocre-three-athletes-sent-human-0,TRUE,TRUE,9
adjH65,adjS104,1,Input.id_11,disgusting-five-belts-sent-objects-0,TRUE,TRUE,9
adjH146,adjS162,1,Input.id_11,measly-three-awards-sent-unitlike-2,TRUE,TRUE,9
adjH157,adjS151,1,Input.id_11,disappointing-three-bankers-sent-human-2,TRUE,TRUE,2
adjH3,adjS111,1,Input.id_11,filler_0_2,TRUE,TRUE,4
adjH9,adjS77,1,Input.id_11,filler_1_1,TRUE,TRUE,10
adjH58,adjS150,1,Input.id_11,filler_0_18,TRUE,TRUE,9
adjH145,adjS179,1,Input.id_11,haunting-twenty-days-sent-temporal-1,TRUE,TRUE,9
adjH27,adjS101,1,Input.id_11,filler_1_12,TRUE,TRUE,10
adjH96,adjS69,1,Input.id_11,devastating-three-books-sent-art-2,FALSE,FALSE,8
adjH79,adjS102,1,Input.id_11,charming-five-weeks-sent-temporal-0,TRUE,TRUE,10
adjH154,adjS34,1,Input.id_11,filler_1_5,TRUE,TRUE,9
adjH39,adjS170,1,Input.id_11,impressive-three-forks-sent-objects-1,TRUE,TRUE,9
adjH53,adjS67,1,Input.id_11,measly-twenty-hours-sent-temporal-2,TRUE,TRUE,2
adjH54,adjS196,1,Input.id_11,filler_0_16,TRUE,TRUE,2
adjH161,adjS159,1,Input.id_11,charming-twenty-doctors-sent-human-0,TRUE,TRUE,10
adjH127,adjS64,1,Input.id_11,remarkable-three-chairs-sent-objects-2,TRUE,TRUE,4
adjH11,adjS99,1,Input.id_11,filler_1_11,TRUE,TRUE,8
adjH131,adjS28,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH82,adjS199,1,Input.id_11,filler_1_5,TRUE,TRUE,10
adjH186,adjS189,1,Input.id_11,fancy-twenty-students-sent-human-0,TRUE,TRUE,1
adjH143,adjS91,1,Input.id_11,filler_0_14,TRUE,TRUE,10
adjH132,adjS35,1,Input.id_11,measly-twenty-meters-sent-distance-0,TRUE,TRUE,8
adjH64,adjS33,1,Input.id_11,filler_0_7,TRUE,TRUE,2
adjH162,adjS136,1,Input.id_11,filler_0_6,TRUE,TRUE,1
adjH159,adjS20,1,Input.id_11,charming-five-blocks-sent-distance-2,TRUE,FALSE,5
adjH75,adjS49,1,Input.id_11,mediocre-five-blocks-sent-distance-0,TRUE,TRUE,8
adjH103,adjS13,1,Input.id_11,filler_0_14,TRUE,TRUE,8
adjH179,adjS165,1,Input.id_11,devastating-five-bananas-sent-objects-0,TRUE,TRUE,6
adjH112,adjS86,1,Input.id_11,staggering-three-bananas-sent-objects-1,TRUE,TRUE,8
adjH84,adjS155,1,Input.id_11,astonishing-twenty-weeks-sent-temporal-2,TRUE,TRUE,10
adjH33,adjS82,1,Input.id_11,incredible-three-feet-sent-distance-1,TRUE,TRUE,10
adjH69,adjS132,1,Input.id_11,ugly-twenty-desks-sent-objects-2,TRUE,TRUE,7
adjH24,adjS131,1,Input.id_11,whopping-twenty-hours-sent-temporal-0,TRUE,TRUE,9
adjH122,adjS113,1,Input.id_11,filler_1_4,TRUE,TRUE,8
adjH22,adjS76,1,Input.id_11,filler_0_2,TRUE,TRUE,7
adjH155,adjS8,1,Input.id_11,filler_0_7,TRUE,TRUE,5
adjH60,adjS149,1,Input.id_11,unsatisfying-three-paintings-sent-art-2,TRUE,TRUE,8
adjH21,adjS195,1,Input.id_11,filler_0_18,TRUE,TRUE,3
adjH102,adjS110,1,Input.id_11,filler_1_10,TRUE,TRUE,9
adjH130,adjS58,1,Input.id_11,filler_0_17,TRUE,TRUE,1
adjH173,adjS37,1,Input.id_11,filler_0_14,TRUE,TRUE,7
adjH80,adjS137,1,Input.id_11,meager-twenty-chairs-sent-objects-2,TRUE,TRUE,10
adjH105,adjS117,1,Input.id_11,filler_1_13,TRUE,TRUE,10
adjH129,adjS92,1,Input.id_11,blue-five-cans-sent-objects-2,TRUE,TRUE,4
adjH199,adjS193,1,Input.id_11,filler_1_5,TRUE,TRUE,9
adjH7,adjS50,1,Input.id_11,staggering-twenty-months-sent-temporal-2,TRUE,TRUE,1
adjH194,adjS95,1,Input.id_11,filler_0_15,TRUE,TRUE,3
adjH76,adjS29,1,Input.id_11,measly-five-days-sent-temporal-1,TRUE,TRUE,10
adjH86,adjS134,1,Input.id_11,filler_0_3,TRUE,TRUE,1
adjH147,adjS174,1,Input.id_11,unsatisfying-three-marbles-sent-objects-1,TRUE,TRUE,7
adjH168,adjS90,1,Input.id_11,filler_0_2,TRUE,TRUE,3
adjH90,adjS190,1,Input.id_11,filler_0_7,TRUE,TRUE,1
adjH8,adjS112,1,Input.id_11,filler_1_8,TRUE,TRUE,2
adjH31,adjS4,1,Input.id_11,record-setting-twenty-shows-sent-art-2,TRUE,TRUE,8
adjH106,adjS36,1,Input.id_11,filler_0_7,TRUE,TRUE,3
adjH177,adjS138,1,Input.id_11,soothing-three-meters-sent-distance-2,TRUE,TRUE,7
adjH83,adjS148,1,Input.id_11,filler_0_17,TRUE,TRUE,1
adjH114,adjS129,1,Input.id_11,surprising-twenty-pianists-sent-human-1,TRUE,TRUE,10
adjH67,adjS68,1,Input.id_11,filler_1_5,TRUE,TRUE,2
adjH188,adjS177,1,Input.id_11,filler_0_18,TRUE,TRUE,1
adjH32,adjS75,1,Input.id_11,filler_0_15,TRUE,TRUE,7
adjH91,adjS66,1,Input.id_11,hideous-three-awards-sent-unitlike-1,TRUE,TRUE,8
adjH6,adjS116,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH97,adjS65,1,Input.id_11,red-three-desks-sent-objects-0,TRUE,TRUE,2
adjH138,adjS55,1,Input.id_11,big-five-bananas-sent-objects-2,TRUE,TRUE,3
adjH49,adjS97,1,Input.id_11,filler_1_8,TRUE,TRUE,8
adjH163,adjS40,1,Input.id_11,filler_1_5,TRUE,TRUE,9
adjH51,adjS105,1,Input.id_11,grinning-five-pianists-sent-human-2,TRUE,TRUE,10
adjH128,adjS119,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH36,adjS96,1,Input.id_11,graceful-twenty-students-sent-human-2,TRUE,TRUE,7
adjH52,adjS12,1,Input.id_11,filler_0_14,TRUE,TRUE,6
adjH68,adjS22,1,Input.id_11,filler_1_8,TRUE,TRUE,10
adjH160,adjS81,1,Input.id_11,unsatisfying-twenty-operas-sent-art-0,TRUE,TRUE,8
adjH142,adjS72,1,Input.id_11,filler_1_11,TRUE,TRUE,10
adjH116,adjS103,1,Input.id_11,filler_1_5,TRUE,TRUE,9
adjH109,adjS157,1,Input.id_11,impressive-three-yards-sent-distance-2,TRUE,TRUE,8
adjH56,adjS171,1,Input.id_11,filler_0_7,TRUE,TRUE,1
adjH10,adjS127,1,Input.id_11,extra-twenty-pages-sent-unitlike-0,TRUE,TRUE,9
adjH45,adjS11,1,Input.id_11,hideous-twenty-hours-sent-temporal-2,TRUE,TRUE,5
adjH30,adjS147,1,Input.id_11,filler_0_18,TRUE,TRUE,1
adjH196,adjS118,1,Input.id_11,hefty-five-forks-sent-objects-1,TRUE,TRUE,9
adjH2,adjS107,1,Input.id_11,filler_0_15,TRUE,TRUE,3
adjH113,adjS23,1,Input.id_11,filler_1_5,TRUE,TRUE,2
adjH93,adjS125,1,Input.id_11,filler_0_6,TRUE,FALSE,1
adjH48,adjS198,1,Input.id_11,filler_0_16,TRUE,TRUE,5
adjH181,adjS145,1,Input.id_11,disappointing-five-soldiers-sent-human-0,TRUE,TRUE,5
adjH94,adjS39,1,Input.id_11,filler_0_17,TRUE,TRUE,3
adjH12,adjS42,1,Input.id_11,filler_1_5,TRUE,TRUE,1
adjH104,adjS192,1,Input.id_11,filler_1_5,TRUE,TRUE,10
adjH170,adjS10,1,Input.id_11,filler_1_9,TRUE,NA,10
adjH185,adjS130,1,Input.id_11,hefty-three-soldiers-sent-human-1,TRUE,TRUE,4
adjH120,adjS121,1,Input.id_11,filler_1_1,TRUE,TRUE,7
adjH35,adjS142,1,Input.id_11,filler_1_11,TRUE,TRUE,10
adjH172,adjS38,1,Input.id_11,filler_1_13,TRUE,TRUE,10
adjH95,adjS84,1,Input.id_11,filler_1_1,FALSE,FALSE,10
adjH125,adjS47,1,Input.id_11,filler_0_3,TRUE,TRUE,3
adjH133,adjS153,1,Input.id_11,disgusting-twenty-desks-sent-objects-0,TRUE,TRUE,10
adjH23,adjS146,1,Input.id_11,filler_1_11,TRUE,TRUE,10
adjH107,adjS2,1,Input.id_11,filler_0_7,TRUE,TRUE,1
adjH5,adjS185,1,Input.id_11,impressive-three-shows-sent-art-2,TRUE,TRUE,7
adjH198,adjS93,1,Input.id_11,filler_0_18,TRUE,TRUE,3
adjH197,adjS15,1,Input.id_11,filler_0_3,TRUE,TRUE,1
adjH137,adjS135,1,Input.id_11,meager-twenty-marbles-sent-objects-2,TRUE,TRUE,10
adjH55,adjS133,1,Input.id_11,filler_0_14,TRUE,TRUE,9
adjH152,adjS44,1,Input.id_11,extra-five-paintings-sent-art-0,TRUE,TRUE,9
adjH193,adjS14,1,Input.id_11,filler_0_6,TRUE,TRUE,1
adjH44,adjS120,1,Input.id_11,measly-three-acts-sent-unitlike-2,TRUE,TRUE,8
adjH66,adjS144,1,Input.id_11,filler_1_5,TRUE,TRUE,8
adjH15,adjS3,1,Input.id_11,paltry-twenty-actors-sent-human-0,TRUE,TRUE,8
adjH57,adjS194,1,Input.id_11,lovely-five-desks-sent-objects-2,TRUE,TRUE,5
adjH124,adjS108,1,Input.id_11,filler_0_14,TRUE,TRUE,10
adjH74,adjS54,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH123,adjS169,1,Input.id_11,filler_1_12,TRUE,TRUE,10
adjH156,adjS124,1,Input.id_11,round-three-marbles-sent-objects-1,TRUE,TRUE,3
adjH135,adjS88,1,Input.id_11,astonishing-twenty-books-sent-art-1,FALSE,TRUE,10
adjH182,adjS166,1,Input.id_11,filler_0_17,TRUE,TRUE,1
adjH43,adjS164,1,Input.id_11,filler_0_3,FALSE,TRUE,3
adjH153,adjS45,1,Input.id_11,filler_0_6,FALSE,TRUE,1
adjH101,adjS7,1,Input.id_11,record-setting-five-paragraphs-sent-unitlike-1,TRUE,TRUE,8
adjH111,adjS106,1,Input.id_11,remarkable-twenty-meters-sent-distance-2,FALSE,TRUE,8
adjH40,adjS59,1,Input.id_11,filler_1_5,TRUE,TRUE,1
adjH139,adjS167,1,Input.id_11,measly-five-feet-sent-distance-2,TRUE,TRUE,10
adjH17,adjS56,1,Input.id_11,ugly-five-paintings-sent-art-1,TRUE,TRUE,3
adjH169,adjS173,1,Input.id_11,enchanting-twenty-meters-sent-distance-2,TRUE,TRUE,9
adjH191,adjS16,1,Input.id_11,whopping-five-hours-sent-temporal-0,TRUE,TRUE,10
adjH187,adjS63,1,Input.id_11,astonishing-twenty-steps-sent-distance-1,TRUE,TRUE,6
adjH16,adjS158,1,Input.id_11,lovely-five-blocks-sent-distance-0,TRUE,TRUE,5
adjH100,adjS70,1,Input.id_11,filler_0_18,TRUE,TRUE,1
adjH192,adjS43,1,Input.id_11,filler_0_2,TRUE,TRUE,4
adjH88,adjS79,1,Input.id_11,big-three-soldiers-sent-human-1,TRUE,TRUE,4
adjH200,adjS30,1,Input.id_11,filler_0_6,TRUE,TRUE,2
adjH77,adjS1,1,Input.id_11,filler_0_2,TRUE,TRUE,3
adjH4,adjS19,1,Input.id_11,incredible-three-blocks-sent-distance-1,TRUE,TRUE,10
adjH148,adjS126,1,Input.id_11,haunting-three-chairs-sent-objects-1,TRUE,TRUE,4
adjH61,adjS184,1,Input.id_11,filler_0_3,TRUE,TRUE,2
adjH178,adjS71,1,Input.id_11,unsatisfying-five-hours-sent-temporal-2,TRUE,TRUE,10
adjH38,adjS141,1,Input.id_11,filler_1_12,TRUE,TRUE,10
adjH92,adjS191,1,Input.id_11,filler_0_2,TRUE,TRUE,4
adjH158,adjS52,1,Input.id_11,pathetic-three-movies-sent-art-1,TRUE,TRUE,3
adjH134,adjS89,1,Input.id_11,unsatisfying-twenty-pages-sent-unitlike-1,TRUE,TRUE,7
adjH117,adjS152,1,Input.id_11,filler_0_2,TRUE,TRUE,3
adjH140,adjS41,1,Input.id_11,filler_0_14,TRUE,TRUE,10
adjH110,adjS122,1,Input.id_11,staggering-twenty-operas-sent-art-0,TRUE,TRUE,10
adjH115,adjS5,1,Input.id_11,lovely-five-meters-sent-distance-1,TRUE,TRUE,7
adjH118,adjS24,1,Input.id_11,hideous-twenty-shows-sent-art-0,TRUE,TRUE,8
adjH47,adjS31,1,Input.id_11,filler_1_9,TRUE,TRUE,10
adjH73,adjS180,1,Input.id_11,charming-twenty-feet-sent-distance-0,TRUE,TRUE,9
adjH71,adjS18,1,Input.id_11,filler_1_10,TRUE,TRUE,8
adjH25,adjS197,1,Input.id_11,lovely-five-pencils-sent-objects-0,TRUE,TRUE,10
adjH85,adjS161,1,Input.id_11,filler_1_12,TRUE,TRUE,10
adjH184,adjS128,1,Input.id_11,measly-five-shows-sent-art-1,TRUE,TRUE,10
adjH166,adjS154,1,Input.id_11,extra-twenty-months-sent-temporal-2,TRUE,TRUE,2
adjH28,adjS26,1,Input.id_11,meager-five-belts-sent-objects-0,TRUE,TRUE,10
adjH176,adjS140,1,Input.id_11,blue-three-desks-sent-objects-0,TRUE,TRUE,1
adjH70,adjS114,1,Input.id_11,filler_1_8,TRUE,TRUE,2
adjH180,adjS27,1,Input.id_11,beautiful-five-months-sent-temporal-0,TRUE,TRUE,10
adjH46,adjS53,1,Input.id_11,filler_1_4,TRUE,TRUE,10
adjH98,adjS17,1,Input.id_11,filler_0_15,TRUE,TRUE,8
adjH108,adjS115,1,Input.id_11,astonishing-three-paintings-sent-art-1,FALSE,FALSE,10
adjH13,adjS78,1,Input.id_11,filler_0_18,TRUE,TRUE,2
adjH121,adjS94,1,Input.id_11,filler_1_1,FALSE,TRUE,5
adjH18,adjS187,1,Input.id_11,filler_1_5,TRUE,TRUE,1
adjH19,adjS46,1,Input.id_12,lovely-five-bananas-sent-objects-2,TRUE,TRUE,10
adjH149,adjS61,1,Input.id_12,filler_0_3,FALSE,FALSE,2
adjH174,adjS9,1,Input.id_12,incredible-twenty-acts-sent-unitlike-2,TRUE,TRUE,6
adjH1,adjS176,1,Input.id_12,haunting-twenty-chairs-sent-objects-1,TRUE,TRUE,2
adjH167,adjS175,1,Input.id_12,incredible-five-pencils-sent-objects-1,TRUE,TRUE,10
adjH62,adjS80,1,Input.id_12,filler_1_12,TRUE,TRUE,10
adjH175,adjS74,1,Input.id_12,meager-twenty-pages-sent-unitlike-1,TRUE,TRUE,10
adjH59,adjS182,1,Input.id_12,unsatisfying-five-blocks-sent-distance-2,TRUE,TRUE,7
adjH72,adjS60,1,Input.id_12,hefty-three-shows-sent-art-1,TRUE,TRUE,6
adjH99,adjS83,1,Input.id_12,filler_0_17,TRUE,TRUE,2
adjH195,adjS183,1,Input.id_12,filler_0_6,TRUE,TRUE,1
adjH150,adjS168,1,Input.id_12,filler_1_9,TRUE,TRUE,10
adjH42,adjS51,1,Input.id_12,filler_1_8,TRUE,TRUE,10
adjH20,adjS109,1,Input.id_12,red-five-chairs-sent-objects-2,TRUE,TRUE,4
adjH14,adjS181,1,Input.id_12,filler_1_10,TRUE,TRUE,10
adjH144,adjS123,1,Input.id_12,filler_1_1,TRUE,TRUE,10
adjH151,adjS48,1,Input.id_12,blue-twenty-chairs-sent-objects-0,FALSE,FALSE,2
adjH164,adjS100,1,Input.id_12,staggering-three-meals-sent-unitlike-0,TRUE,TRUE,8
adjH81,adjS143,1,Input.id_12,filler_1_12,TRUE,TRUE,10
adjH126,adjS98,1,Input.id_12,filler_0_18,TRUE,TRUE,2
adjH190,adjS87,1,Input.id_12,disappointing-five-shows-sent-art-0,TRUE,TRUE,3
adjH171,adjS21,1,Input.id_12,filler_1_4,TRUE,TRUE,4
adjH29,adjS25,1,Input.id_12,filler_1_1,TRUE,TRUE,9
adjH34,adjS172,1,Input.id_12,filler_1_1,TRUE,TRUE,9
adjH63,adjS200,1,Input.id_12,soothing-five-trays-sent-objects-0,TRUE,TRUE,7
adjH37,adjS62,1,Input.id_12,mediocre-three-soldiers-sent-human-1,TRUE,TRUE,9
adjH89,adjS163,1,Input.id_12,filler_1_10,TRUE,TRUE,10
adjH26,adjS73,1,Input.id_12,lovely-twenty-years-sent-temporal-2,TRUE,TRUE,8
adjH87,adjS6,1,Input.id_12,filler_1_10,TRUE,TRUE,10
adjH50,adjS32,1,Input.id_12,filler_0_18,TRUE,TRUE,1
adjH165,adjS85,1,Input.id_12,filler_1_9,TRUE,TRUE,10
adjH41,adjS188,1,Input.id_12,filler_0_14,TRUE,TRUE,8
adjH141,adjS160,1,Input.id_12,substantial-twenty-movies-sent-art-1,TRUE,TRUE,7
adjH119,adjS57,1,Input.id_12,measly-twenty-movies-sent-art-0,TRUE,TRUE,10
adjH189,adjS186,1,Input.id_12,filler_0_2,TRUE,TRUE,4
adjH136,adjS156,1,Input.id_12,filler_1_9,TRUE,TRUE,10
adjH78,adjS178,1,Input.id_12,filler_1_12,TRUE,TRUE,10
adjH183,adjS139,1,Input.id_12,filler_0_7,TRUE,TRUE,1
