,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods
60,spentLondon,0,astonishing,512,days,adj-ambig,num-med_odd,noun-measure,The family spent an astonishing 512 days in London.,The family spent 512 astonishing days in London.,The family spent an astonishing 512 day in London.,The family spent a 512 days in London.,The family spent 512 days in London.,The family spent astonishing 512 days in London.,The family spent a 512 astonishing days in London., good,0.999516176060568, good,0.9994627115411662, good,0.941465850423004, bad,0.45456154326981946, good,0.9937722277664722, good,0.9868991066626451, good,0.9905860235528148
61,spentLondon,0,astonishing,512,weeks,adj-ambig,num-med_odd,noun-measure,The family spent an astonishing 512 weeks in London.,The family spent 512 astonishing weeks in London.,The family spent an astonishing 512 week in London.,The family spent a 512 weeks in London.,The family spent 512 weeks in London.,The family spent astonishing 512 weeks in London.,The family spent a 512 astonishing weeks in London., good,0.9983335582585545, good,0.9989379526718921, good,0.8043829316847663, bad,0.0238811973986367, good,0.8983074565919562, good,0.9638480415923182, good,0.9699115046172339
62,spentLondon,0,astonishing,512,months,adj-ambig,num-med_odd,noun-measure,The family spent an astonishing 512 months in London.,The family spent 512 astonishing months in London.,The family spent an astonishing 512 month in London.,The family spent a 512 months in London.,The family spent 512 months in London.,The family spent astonishing 512 months in London.,The family spent a 512 astonishing months in London., good,0.9975886749263146, good,0.9977910955280511, bad,0.2678838479903689, bad,0.018416432253394843, good,0.8328048149981709, good,0.9663737933283937, good,0.9707379116850431
63,spentLondon,0,astonishing,512,years,adj-ambig,num-med_odd,noun-measure,The family spent an astonishing 512 years in London.,The family spent 512 astonishing years in London.,The family spent an astonishing 512 year in London.,The family spent a 512 years in London.,The family spent 512 years in London.,The family spent astonishing 512 years in London.,The family spent a 512 astonishing years in London., good,0.9994973428744434, good,0.9993394494896081, bad,0.15018583260995422, bad,0.01463094317081759, good,0.9135902337416458, good,0.9593758981736034, good,0.9765886581797402
64,spentLondon,0,astonishing,512,hours,adj-ambig,num-med_odd,noun-measure,The family spent an astonishing 512 hours in London.,The family spent 512 astonishing hours in London.,The family spent an astonishing 512 hour in London.,The family spent a 512 hours in London.,The family spent 512 hours in London.,The family spent astonishing 512 hours in London.,The family spent a 512 astonishing hours in London., good,0.9992666159176625, good,0.9993650796472849, bad,0.40277046574874953, bad,0.029493589464261505, good,0.9887941841710928, good,0.9821262674195292, good,0.9767233048564189
65,spentLondon,0,astonishing,"1,429",days,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 1,429 days in London.","The family spent 1,429 astonishing days in London.","The family spent an astonishing 1,429 day in London.","The family spent a 1,429 days in London.","The family spent 1,429 days in London.","The family spent astonishing 1,429 days in London.","The family spent a 1,429 astonishing days in London.", good,0.9978273940323156, good,0.9992462277291565, good,0.8932642403752357, good,0.5750839205797119, good,0.9956988966535909, good,0.9838611151812454, good,0.9747021332687412
66,spentLondon,0,astonishing,"1,429",weeks,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 1,429 weeks in London.","The family spent 1,429 astonishing weeks in London.","The family spent an astonishing 1,429 week in London.","The family spent a 1,429 weeks in London.","The family spent 1,429 weeks in London.","The family spent astonishing 1,429 weeks in London.","The family spent a 1,429 astonishing weeks in London.", good,0.9951592299763641, good,0.9979436249422498, bad,0.04930081796562147, bad,0.27363325986325093, good,0.9803377723870756, good,0.9580063544458775, good,0.9415033365735738
67,spentLondon,0,astonishing,"1,429",months,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 1,429 months in London.","The family spent 1,429 astonishing months in London.","The family spent an astonishing 1,429 month in London.","The family spent a 1,429 months in London.","The family spent 1,429 months in London.","The family spent astonishing 1,429 months in London.","The family spent a 1,429 astonishing months in London.", good,0.9922899822481517, good,0.9921023615245133, bad,0.015047574538163633, bad,0.09701193797375529, good,0.8796448961949745, good,0.9271750929206964, good,0.908967471839451
68,spentLondon,0,astonishing,"1,429",years,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 1,429 years in London.","The family spent 1,429 astonishing years in London.","The family spent an astonishing 1,429 year in London.","The family spent a 1,429 years in London.","The family spent 1,429 years in London.","The family spent astonishing 1,429 years in London.","The family spent a 1,429 astonishing years in London.", good,0.9959481057655091, good,0.998630152498801, bad,0.07394034114318271, bad,0.11895485371980485, good,0.9586137294135005, good,0.9552686425114706, good,0.946553940993946
69,spentLondon,0,astonishing,"1,429",hours,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 1,429 hours in London.","The family spent 1,429 astonishing hours in London.","The family spent an astonishing 1,429 hour in London.","The family spent a 1,429 hours in London.","The family spent 1,429 hours in London.","The family spent astonishing 1,429 hours in London.","The family spent a 1,429 astonishing hours in London.", good,0.9968862310652904, good,0.9990395179184839, bad,0.37185883327734726, bad,0.29293034781773664, good,0.9929693528555497, good,0.9671174749384703, good,0.9663427993187583
70,spentLondon,0,astonishing,"21,234",days,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 21,234 days in London.","The family spent 21,234 astonishing days in London.","The family spent an astonishing 21,234 day in London.","The family spent a 21,234 days in London.","The family spent 21,234 days in London.","The family spent astonishing 21,234 days in London.","The family spent a 21,234 astonishing days in London.", good,0.9970407259092104, good,0.9959544849331509, good,0.5368149196640127, bad,0.2940652162165053, good,0.9646049014800254, good,0.9936009208718107, good,0.9648103610517252
71,spentLondon,0,astonishing,"21,234",weeks,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 21,234 weeks in London.","The family spent 21,234 astonishing weeks in London.","The family spent an astonishing 21,234 week in London.","The family spent a 21,234 weeks in London.","The family spent 21,234 weeks in London.","The family spent astonishing 21,234 weeks in London.","The family spent a 21,234 astonishing weeks in London.", good,0.9933025396337758, good,0.9922381261317859, bad,0.0154975880675845, bad,0.11404567001682775, good,0.8783793562850662, good,0.9835267949895001, good,0.9057207023660402
72,spentLondon,0,astonishing,"21,234",months,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 21,234 months in London.","The family spent 21,234 astonishing months in London.","The family spent an astonishing 21,234 month in London.","The family spent a 21,234 months in London.","The family spent 21,234 months in London.","The family spent astonishing 21,234 months in London.","The family spent a 21,234 astonishing months in London.", good,0.981710289530094, good,0.961691524828846, bad,0.019552555013475303, bad,0.09315378797826124, good,0.7568685171472382, good,0.9601312741140919, good,0.8949195884955295
73,spentLondon,0,astonishing,"21,234",years,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 21,234 years in London.","The family spent 21,234 astonishing years in London.","The family spent an astonishing 21,234 year in London.","The family spent a 21,234 years in London.","The family spent 21,234 years in London.","The family spent astonishing 21,234 years in London.","The family spent a 21,234 astonishing years in London.", good,0.9926697215100134, good,0.9961852732274245, bad,0.046135327193554954, bad,0.08350810942889375, good,0.777232900721727, good,0.9703846380610638, good,0.9414735356401082
74,spentLondon,0,astonishing,"21,234",hours,adj-ambig,num-high_odd,noun-measure,"The family spent an astonishing 21,234 hours in London.","The family spent 21,234 astonishing hours in London.","The family spent an astonishing 21,234 hour in London.","The family spent a 21,234 hours in London.","The family spent 21,234 hours in London.","The family spent astonishing 21,234 hours in London.","The family spent a 21,234 astonishing hours in London.", good,0.997318008981463, good,0.9968912944626942, good,0.6096283498692682, bad,0.22493967969036444, good,0.9746531986018555, good,0.9922495091528617, good,0.9589404250291862
75,spentLondon,0,incredible,three,days,adj-ambig,num-low,noun-measure,The family spent an incredible three days in London.,The family spent three incredible days in London.,The family spent an incredible three day in London.,The family spent a three days in London.,The family spent three days in London.,The family spent incredible three days in London.,The family spent a three incredible days in London., good,0.9985691769048336, good,0.9990292045870625, bad,0.06291212707098504, bad,0.1813207352800108, good,0.9978727532033191, bad,0.4490395219066249, good,0.9849977224955304
